frame_index,timestamp,variance,laplacian_var,sobel_mean,std_contrast,brenner,blur_index,estimated_visibility
240,14400,736.5689949652779,193.70521373593246,7.106882008503864,27.139804622828034,1708330,0.8560148071098317,168.2040914412526
241,14460,736.3745843636299,193.71635623641777,7.319485774371595,27.136222735738848,1787086,0.8538377946954279,171.18263704490803
242,14520,655.8227874537151,194.03590277760824,6.878248817423648,25.609037222311095,1642287,0.8675891878062907,152.61925120172555
243,14580,674.4792536856143,194.77483273285293,6.833134384922333,25.97073841240588,1637122,0.8654829918109075,155.42420759492182
244,14640,697.2226014961797,196.59701057085462,6.896099950004105,26.404973044791763,1672561,0.8614104556480304,160.886768256963
245,14700,669.6498267335952,197.12669475941124,6.877216301401913,25.877593140274758,1641163,0.8648623654319836,156.2533415366242
246,14760,686.0350820121189,194.5539355227989,6.955295687977537,26.19227141757887,1669128,0.8630384165565408,158.69697201884216
247,14820,737.0172553036056,196.1062944421544,7.046923787456809,27.148061722775083,1711036,0.8555347705594466,168.85956528229178
248,14880,734.3202294822222,198.9477495365802,7.141412926276228,27.098343666767203,1720337,0.8540637573635939,170.8727731134455
249,14940,717.849297620466,193.95264749467637,7.1873731151031635,26.79270978494833,1752882,0.857148517710942,166.65896205543234
250,15000,663.4351512330505,186.7072774946318,6.866169711015463,25.75723492988039,1743598,0.868576550436691,151.30900033766017
251,15060,687.8907327502168,189.11222326252192,6.921849979838723,26.227671127079063,1726957,0.864545139221666,156.67760378628876
252,15120,707.649917406996,192.94341685005358,6.971870634610009,26.60169012312932,1710649,0.8606255090456274,161.9455727136522
253,15180,706.0261323123402,195.58628146462982,6.873874016581164,26.571152257896912,1677461,0.8608649594350504,161.62237647151784
254,15240,700.4870867036597,193.49383353926933,6.967700024553968,26.4667165833554,1704417,0.8613477157673397,160.97132632335433
255,15300,707.5648538637504,195.9114062498822,6.922026456684217,26.600091237883948,1697019,0.8600590975695825,162.71079839266002
256,15360,683.0106841311971,192.76755859374538,6.923756916487901,26.134473098403898,1679513,0.8641814981065674,157.16432507640195
257,15420,653.5116932841534,184.0342023272467,6.81382489409561,25.563874770545905,1729652,0.8712069037661111,147.83296100746398
258,15480,604.4038741941052,185.1419639575911,6.898229856865809,24.584626785739605,1768682,0.8758232767075999,141.78285345327433
259,15540,660.7639811280038,196.21917968267755,7.04660326791633,25.705329819475256,1721920,0.8643508417094514,156.93761346060742
260,15600,613.8706853379133,192.65443683547858,6.903608756486566,24.77641389180269,1695274,0.872537073138781,146.08310728012515
261,15660,583.9791858209669,189.04765296427288,6.763932571315937,24.165661294923567,1647207,0.8789015408039296,137.78387404498335
262,15720,600.371484350586,184.27761163471243,6.767925139175148,24.502479147028897,1685399,0.8782446532015633,138.63488534155982
263,15780,554.5480215548292,172.54948129780615,6.660408555915888,23.54884331670728,1730188,0.8885444132682274,125.4361459792637
264,15840,647.1100028340609,195.57228186331741,6.927582378178868,25.438356920879556,1674789,0.867465884517058,152.78308674551207
265,15900,629.9495132199876,191.47310546738896,6.868454847632937,25.098795055141345,1684912,0.8713463937809738,147.6492094731332
266,15960,699.6358574087249,194.8317849252476,7.054378252673375,26.450630567317763,1686225,0.860472255715816,162.15251956974797
267,16020,631.8160892137313,184.11477537042015,6.688304400039287,25.135952124670577,1609742,0.8756583031033471,141.99796479515342
268,16080,565.0483704133164,181.48523217976415,6.814457712232098,23.770746105524672,1699705,0.8831530609331286,132.30655504201317
269,16140,592.9258668158626,182.76345268644644,6.7763472556055095,24.350069133697804,1699569,0.8795237082852712,136.979015551054
270,16200,725.2930166117055,192.45108723534474,7.082375729849829,26.931264667885642,1738406,0.8577098050758065,165.89549761718945
271,16260,698.2308976668735,194.2491740671216,7.089672195070452,26.424059068713753,1706542,0.860422349874995,162.2199262319061
272,16320,652.1930712059822,191.43972438195786,6.9869336016691035,25.53807101575963,1689959,0.8677638646409094,152.38723430113265
273,16380,685.6961394241711,196.38723631879904,6.999928223323817,26.18580033957662,1684768,0.8619739539418649,160.12786166789923
274,16440,666.4817777205468,196.01155381650113,6.890304981760201,25.81630836739728,1668202,0.865325134523481,155.63498632301022
275,16500,685.6878217110518,195.77686951073423,6.990060704048626,26.185641518035258,1689684,0.8622261592340883,159.78851869710795
276,16560,666.5792327151726,196.63526801195377,6.970526796299373,25.818195768007737,1694513,0.8642905332690187,157.0183422207407
277,16620,701.9243363867819,195.21643538829534,6.943205577046119,26.493854690980356,1661803,0.8610843069434442,161.32647167808597
278,16680,639.7561466291215,197.46745225686914,6.9734572250881985,25.293401246750534,1674036,0.8673425049691247,152.9470702414124
279,16740,659.843422578411,195.38901349371335,6.852794726012622,25.68741759263494,1668843,0.8666097032688761,153.92199767435324
280,16800,636.4861110662661,189.87127820049804,6.704916432372518,25.228676363738668,1638075,0.8727065435845494,145.8605499766351
281,16860,682.9011339561735,192.950654286249,6.90550257030618,26.13237712027311,1701845,0.8640896862824304,157.2872768592991
282,16920,693.4185802243444,196.59208320511706,6.922342288846059,26.33284223596732,1696767,0.8614740822812937,160.80102764307418
283,16980,683.9010312783877,195.44364257713482,6.802236656333463,26.151501510972324,1641124,0.8643297943583288,156.96578612379275
284,17040,682.7995887951839,195.12374565960448,6.863056722123472,26.130434148616512,1681045,0.8638087428255771,157.66367069744175
285,17100,723.3843046727309,200.22015190960448,7.034152625647274,26.895804592403085,1692332,0.8558937599889715,168.36930790672585
286,17160,740.9914676027828,199.92131944406296,7.120918880205447,27.22115845445933,1669751,0.8534977964060669,171.64918786062339
287,17220,663.6455175724724,189.58351233036248,6.776229150295992,25.76131824213335,1616056,0.8691990235985805,150.48449532293415
288,17280,645.1541534505019,193.6276475185064,6.807757430058497,25.39988491018221,1635072,0.8695913559226299,149.9654328313872
289,17340,714.2687385321299,195.06554687483043,7.027827798669124,26.72580660208649,1655341,0.8591194448946917,163.98250085304144
290,17400,661.4634525502099,195.05662865560907,6.851282098260877,25.718931792557207,1652864,0.866671141201616,153.84019665582395
291,17460,696.2895478735607,197.50552625650369,6.928068870211195,26.387298987838083,1676143,0.8609322213973276,161.5316225207134
292,17520,665.4548160237442,196.8997319878461,6.793861062443996,25.796410913608586,1631403,0.866136458412311,154.55248452775012
293,17580,702.154886599928,198.42887261242234,6.863226348689568,26.498205346776373,1626952,0.8607843511106963,161.7311568334967
294,17640,655.6469669153238,194.29900607486303,6.8200117994872596,25.60560420914382,1629966,0.8680456363530298,152.01316396377234
295,17700,682.8758776966191,195.4858376598783,6.8462698716695245,26.131893878871832,1646289,0.8640685219708759,157.31562320899565
296,17760,627.1497408857829,192.48226669658968,6.73504867915349,25.042957910074897,1615840,0.8728589575480332,145.66046593497924
297,17820,331.73420106298664,391.01586878479395,12.950097559620849,18.21357189194329,3518997,0.780574607911493,281.10751985079554
298,17880,454.07313819035653,194.5300311785274,8.639481239036716,21.30899195622253,2290580,0.8746930261058969,143.2582290634754
299,17940,553.2235475198204,230.5902159264353,8.65839925972056,23.520704656107146,2231090,0.849360664335402,177.35614797097827
300,18000,645.0250709411196,185.01952685680627,6.889771138450562,25.397343777275598,1709161,0.8714714241188579,147.48455580295925
301,18060,737.2492520836298,198.24859483464436,7.091093913288162,27.152334192176365,1677661,0.8546819650878108,170.02585856279194
302,18120,638.2696708321276,184.74156466843874,6.720739513127878,25.263999501902457,1617884,0.8743528359954317,143.7030439336561
303,18180,638.1789535467348,182.38008789036013,6.675616535143173,25.262204051640758,1640467,0.8753593212090343,142.3880180070668
304,18240,695.704063138579,198.84356328599725,7.036232813018586,26.37620259132423,1673621,0.8597433413214179,163.13782490366114
305,18300,674.2203375404251,201.5921776305199,7.1467482182555075,25.96575316720902,1692898,0.860329946225431,162.34475434378456
306,18360,688.7459996884556,194.08478404710445,7.003619543351268,26.24397073021641,1709994,0.8622063647454843,159.81514506123042
307,18420,694.4218677007875,194.3221961802542,6.9098855627383635,26.351885467662225,1666356,0.8624927165860317,159.43008070637117
308,18480,655.798756014241,187.3190820148563,6.8472184917665,25.608568019595335,1701396,0.8697418757647206,149.76641675525846
309,18540,599.1635399965592,180.1435697638618,6.747654675885544,24.477817304583333,1706495,0.8798447153700102,136.5641942617791
310,18600,622.2356445108861,178.6837900423109,6.817022486274488,24.944651621357355,1667188,0.8773397295369997,139.80931939299282
311,18660,691.7798287892648,189.5548750864559,7.09791576818197,26.30170771621616,1752386,0.8624245187258961,159.52176484656445
312,18720,605.96419541591,183.12992509737245,6.77645605604104,24.616340008537215,1694972,0.8778281326212392,139.17515609114676
313,18780,606.0731498505381,179.77140621597394,6.805720105542944,24.61855296012619,1722884,0.8785703657112052,138.21275907763768
314,18840,679.1983136504833,189.30779837327063,7.178059967745239,26.061433453486078,1783238,0.8631585924825109,158.5356488474761
315,18900,568.6001561925146,183.81959415893073,6.92285579237262,23.845338248649664,1718508,0.8809292146785367,135.16498640008652
316,18960,613.0262683783636,189.96375322392657,6.922761982593825,24.759367285501533,1691205,0.873484565416831,144.83992000796866
317,19020,636.4596453865712,191.36479922442845,6.967623576527282,25.228151842467003,1671167,0.8699708051603278,149.46386024495274
318,19080,719.2938843781457,203.03841025345298,7.2706665004673665,26.81965481467175,1728305,0.8533314554458601,171.8775788916706
319,19140,689.2552782730656,197.40803602413607,7.080989064431965,26.25367171031636,1717034,0.8603378891732887,162.33402316026636
320,19200,669.6654647816553,194.44412307738804,7.070637366934015,25.877895292733047,1721488,0.8637469089079999,157.74654552947618
321,19260,616.9851491590418,183.06100360903218,6.902300664345908,24.839185758777237,1732154,0.8752821680267157,142.48871567263285
322,19320,665.7583213900339,192.14315428624917,6.987396950419885,25.80229294830275,1720178,0.8656555359984809,155.19390613792007
323,19380,679.6464114104081,193.67121093033685,6.993787878837382,26.070028987525273,1702294,0.863559780592086,157.9974223838515
324,19440,680.3412598616695,193.9987109199759,7.145197486927505,26.08335215921584,1783700,0.8615992491761733,160.63239488214504
325,19500,712.0872402495917,196.9384147010508,7.077535021797016,26.684962811471028,1715643,0.8578670554989619,165.6817843626938
326,19560,710.8412426496141,196.36938910284047,7.034054266015625,26.661606152848595,1688229,0.8587519586958587,164.48060452595323
327,19620,627.5362763385057,186.66029510798987,6.796356086009543,25.050674169341345,1708150,0.8736987869999524,144.55921752361832
328,19680,654.3298694226252,192.98070093557095,7.001277553863007,25.57987234961553,1719935,0.8666198766323228,153.9084516339404
329,19740,678.2215482810506,194.62482403037004,6.938415688977344,26.042687040339185,1701712,0.8638052958270255,157.66829033223144
330,19800,711.7068351128473,193.57220700404787,7.168039945764065,26.677834153335,1766072,0.8580385989694118,165.44873529127673
331,19860,690.8944375728606,196.59143337455907,7.17690681105951,26.284870887506003,1761968,0.8593705139526486,163.642437998635
332,19920,689.8620010333592,197.02121961725953,7.009300499396857,26.265224176339313,1727307,0.8608550851497551,161.63570065458714
333,19980,672.338064511352,190.7268706506046,6.851079516491954,25.929482534585066,1672754,0.8667603684383549,153.7214164529735
334,20040,704.1652824168723,193.57306857486307,7.135370599923229,26.53611279778695,1748667,0.8592977921319939,163.74091631134243
335,20100,684.0522546822713,195.21469617975967,7.014903467005069,26.15439264602165,1704950,0.8623143768187809,159.6698685335202
336,20160,714.2985589599609,204.78390949319794,7.328670398745191,26.726364492013516,1750140,0.8526914587638282,172.75714412541353
337,20220,680.0469150439177,194.34859591934304,7.090145516198054,26.077709160198825,1729722,0.8623418961993639,159.63286071028506
338,20280,626.4549365329872,186.58734154583496,6.767722500320546,25.029081815619747,1694879,0.8741722166754757,143.93935305225568
339,20340,692.6860197339929,196.04309895584194,7.1017235264436955,26.318928924521092,1728256,0.8601768452661211,162.55163749568314
340,20400,674.7648084620145,190.21865450258142,6.9738761687896655,25.976235455931917,1708547,0.8654611060994313,155.4534258701994
341,20460,633.6416845378687,189.41946505638288,6.808194622856767,25.172240355952997,1677048,0.8721378519168658,146.6077269804388
342,20520,614.1042425125863,188.97698557531564,6.847610421058437,24.781126740174393,1700933,0.8741846043076451,143.92314286065562
343,20580,672.2551297899306,190.47407226033977,7.0179821150569515,25.927883249311552,1711253,0.8653193862176719,155.64266319170278
344,20640,661.3624565248795,192.04661024258453,6.8710929965996685,25.716968260758875,1687201,0.8673348131441212,152.95729497466212
345,20700,642.4612354016892,191.53389973788322,6.835092604644282,25.346819039115918,1701786,0.8699315032634958,149.51579089682355
346,20760,663.7217592688655,189.69113604750342,7.088189519179746,25.762797970501293,1767018,0.8656524788631123,155.19798581681465
347,20820,640.4899179263222,189.09421656989582,6.893627576596844,25.307902282218535,1688747,0.8707022273243631,148.49826797039944
348,20880,685.1006419357005,200.33070962964757,7.317009747734755,26.1744272513402,1794028,0.8574348039635074,166.26942990590368
349,20940,606.956254826269,184.21592073109824,6.8075900067997726,24.636482192599434,1706231,0.877002059111037,140.2481779958857
350,21000,604.2625506996708,184.04769413968188,6.850627819455787,24.581752392774415,1718605,0.8769749986197881,140.28336220967833
351,21060,560.42836287415,178.56791558086132,6.748273853114193,23.673368219882654,1671568,0.8854784952875515,129.3329034210578
352,21120,535.6749590300938,179.32872715603744,6.725635253680635,23.144652925245904,1712195,0.888182557566977,125.8946614976629
353,21180,587.9085789736416,184.35468531761177,6.739539976910746,24.246826162894838,1666961,0.880106935159188,136.22556538442285
354,21240,206.204658931021,138.2593760842112,6.160972472552489,14.359827956177643,1682563,0.9552234362454882,50.0
355,21300,167.86675613478553,134.17081270302546,6.706757557107872,12.956340383564548,1961737,0.9574327234371901,50.0
356,21360,144.5985016273028,131.31439117358062,6.378967752258952,12.024911709750837,1832613,0.9664334662952114,50.0
357,21420,342.1619832822259,155.5743804252895,6.026744861971691,18.497621016828784,1327510,0.9311415370345715,73.95058670105482
358,21480,349.0284961978192,162.42886501736112,6.096132356567528,18.682304359950333,1302702,0.9273818952011844,78.30442364098768
359,21540,343.21016480972753,162.38378146701268,6.096506504582699,18.52593222511967,1307358,0.9282116166291173,77.34053537445322
360,21600,266.20031952038045,160.86549370658662,5.86884982407509,16.31564646345282,1281593,0.9424514904456573,61.062569413657215
361,21660,219.0870638379509,158.70947808159613,5.756372168270337,14.801589909126347,1298355,0.9517423048974699,50.70458132858645
362,21720,200.22076618893465,156.15013129330734,5.690461338186511,14.149938734458699,1287090,0.956527973010471,50.0
363,21780,198.5901996044006,152.74739800335428,5.651961054876969,14.092203504221779,1282396,0.9583483254245866,50.0
364,21840,198.85146776537363,156.64970486110641,5.717594566825647,14.101470411463254,1304673,0.9562552591900026,50.0
365,21900,199.18344586028,155.26841688367935,5.705641066569939,14.1132365480169,1314468,0.9566980537653006,50.0
366,21960,201.66669824895024,159.3457747395788,5.784129317728904,14.20094004807253,1332482,0.9540860362482697,50.0
367,22020,197.48477207573663,155.22580945992183,5.709802194618132,14.052927526879822,1314630,0.9569841970255926,50.0
368,22080,198.0162844020513,156.19298828125,5.736520762135466,14.071825908603733,1344774,0.9561112721982599,50.0
369,22140,197.6006559832491,155.91406901041665,5.725232039082388,14.057050045555401,1329402,0.9564888703459522,50.0
370,22200,198.33958681473794,156.2139268662901,5.69327385122107,14.083308802079785,1336574,0.95643136262576,50.0
371,22260,197.06103945976423,157.19582573784604,5.7156325617686905,14.037843119929935,1372972,0.9558599178729578,50.0
372,22320,196.9668814308261,157.8309396701389,5.733125114310136,14.034488997851902,1326552,0.9558858292520446,50.0
373,22380,197.7486871041085,154.49964518228109,5.660239741180819,14.062314429143893,1302162,0.9576602874951561,50.0
374,22440,197.33693436623906,156.81496419270712,5.743677647053752,14.047666509646328,1351596,0.9559053376484893,50.0
375,22500,197.0970517039252,156.5116254340278,5.707555442664402,14.039125745712415,1328630,0.9565041037850903,50.0
376,22560,198.82556461701094,156.8077441406145,5.754934650396146,14.10055192597123,1330479,0.9557242508315056,50.0
377,22620,198.89672561984113,157.32970920138422,5.744217635974816,14.10307504127526,1314818,0.9557287541663628,50.0
378,22680,199.81023713208307,158.78560438367933,5.734885978632098,14.135424901009628,1338372,0.9549338538086038,50.0
379,22740,201.7303344327185,158.986796875,5.747089865877409,14.203180433716897,1332942,0.9544733554564536,50.0
380,22800,199.1658652075826,155.26028971353125,5.67835413080072,14.112613691573316,1338084,0.9567212472903901,50.0
381,22860,208.65957904202375,159.39310004339214,5.808904180039332,14.445053791593292,1301052,0.95289931640929,50.0
382,22920,206.369861479917,155.80650065104047,5.792232251251469,14.365579051326717,1329924,0.9544710755166758,50.0
383,22980,211.1807774655895,160.86857530380888,5.788205668043382,14.532060331060752,1322926,0.951917005812254,50.51175038806834
384,23040,216.52934773880634,161.9674240451389,5.888574116165531,14.714936212529306,1342492,0.9497001553891072,52.96392163933481
385,23100,216.7575449695998,161.17798611111112,5.879080361405906,14.722688102707325,1324792,0.9501501623762012,52.465220338573516
386,23160,212.75509099945728,160.75889756944446,5.857633618628413,14.586126661984576,1304808,0.9513086867049929,51.18350539156444
387,23220,214.91786227393928,162.28711697048496,5.847834279711276,14.660077157843995,1291232,0.9505701276285005,52.00023747308163
388,23280,219.14179809478009,162.71201822916208,5.942878540354204,14.803438725336086,1289536,0.9489979391349409,53.743068095121494
389,23340,214.69163231362123,162.8139832899294,5.881635252665454,14.652359274656803,1300454,0.950099227776358,52.52164275560071
390,23400,209.90225143002982,161.5533029513843,5.819583487108762,14.488003707551632,1315310,0.9517242231727095,50.72454357246073
391,23460,215.5140519964323,161.1665256076343,5.84731846132075,14.680396860999103,1347538,0.9504265112185556,52.159202417328956
392,23520,210.24182743831216,156.27119791666667,5.763522747141159,14.49971818478939,1317506,0.9539378942022111,50.0
393,23580,204.20980228105708,157.54898003472223,5.745531258587442,14.290199518588153,1301536,0.9548027331088017,50.0
394,23640,206.65224279144653,158.69479600694444,5.82120741403904,14.375404091414145,1313680,0.9533090088746332,50.0
395,23700,209.7669641010602,159.45817708332868,5.826658583160398,14.483334011927647,1305894,0.9525126773705382,50.0
396,23760,217.1812749439651,162.5193749999953,5.933739487223573,14.737071450731488,1323858,0.9492027560319541,53.51569371795609
397,23820,210.40884306051,156.85357313365105,5.787978830807342,14.505476312776151,1281914,0.9537998684835184,50.0
398,23880,213.5583957097078,162.88424153645718,5.902173847851628,14.61363731963086,1295420,0.9501580670330652,52.45646455707075
399,23940,226.83280476464148,164.81770290792835,5.929615863121064,15.060969582488422,1282804,0.947086693155015,55.86954945878893
400,24000,277.76633996489716,183.91570312495756,6.31677158791699,16.666323528747938,1223737,0.9295599973414636,75.77779041696552
401,24060,290.08218298056795,193.8207042100118,6.582395918682877,17.03179917039207,1247159,0.9219576489073414,84.64852066160576
402,24120,303.6426329188584,196.2295334201389,6.676346258900023,17.42534455667544,1239967,0.9183666405863171,88.88972639681829
403,24180,314.58151651829854,198.76544704859228,6.731040992992906,17.73644599457001,1246451,0.9153431395182865,92.4864751007644
404,24240,308.69939213001464,197.9249197048565,6.733601107330373,17.569843258549994,1257954,0.9164259720533651,91.19561262474593
405,24300,291.81084822054146,196.45563910590187,6.60435622559046,17.08247195872253,1235114,0.9206852422429745,86.14752807788985
406,24360,286.1970614573113,197.58161241319445,6.560717941640961,16.917359766148834,1213820,0.9216522166303438,85.00796933587795
407,24420,272.3116618076736,194.09609483506824,6.454978224640152,16.50186843383723,1205147,0.9259336679696298,79.99096975572931
408,24480,265.46198449593544,195.50987196180097,6.491210549933408,16.293004158102196,1224544,0.9261067051321454,79.78918029463007
409,24540,279.1119961148474,196.30650173610638,6.587094253725307,16.706645268121527,1235546,0.922852199038085,83.59713618532666
410,24600,255.40885733235194,193.35552625867933,6.398645948122586,15.981516114948292,1205816,0.9293313680894244,76.04244765337087
411,24660,247.97524798310823,190.1175878905673,6.386254780117451,15.747229851091532,1218868,0.9316871065515453,73.32171172927498
412,24720,236.5583402430109,178.4565256076389,6.178795973082811,15.380453187179203,1215614,0.9392849607600532,64.63963735863209
413,24780,251.52617170854734,194.55967230902306,6.362235092610241,15.859576656031754,1199130,0.9298609383433196,75.42962475834629
414,24840,248.61869181936288,189.55990885416668,6.533350208836713,15.767646996916277,1327580,0.9298346630055475,75.46001432948717
415,24900,243.6439059750403,193.7503407118008,6.433015484633868,15.609096898124513,1211988,0.930820353672828,74.3211577338239
416,24960,222.6402166736697,187.68473415797564,6.182587227896811,14.921133223507848,1185580,0.9385734460073458,65.44672050329177
417,25020,195.65876182588997,174.5540603298565,5.818880760614322,13.98780761327128,1201604,0.9505303116522306,52.04430383895937
418,25080,199.05706914915746,181.118949652773,5.955749654170645,14.108758597026085,1193478,0.9466414212288631,56.36619904279128
419,25140,202.90783655462863,184.5828342013889,5.993096732531875,14.244572178715254,1178922,0.9445654732419119,58.68786053319021
420,25200,200.71463445375116,179.54146158854056,5.915649222582668,14.1673792373096,1159432,0.9474708610299855,55.4414295262977
421,25260,203.96063716226143,180.33025607638888,5.997329024750829,14.281478815664064,1194020,0.9457384040197935,57.37484673306221
422,25320,198.1890426728885,173.26116536458332,5.885947621166267,14.07796301575226,1226286,0.9498449849468981,52.80336881065482
423,25380,205.73733027035615,181.30556857638888,5.966367001790406,14.343546641969557,1162244,0.9455580340230707,57.576546354637564
424,25440,207.4376233231711,188.3114019097176,6.090453267001141,14.402695002088015,1167322,0.9418125866911988,61.78236958291962
425,25500,200.59627464674847,187.7296896701389,6.033445585750358,14.163201426469527,1149156,0.9437930006222017,59.55437192344448
426,25560,195.40594021696407,189.14906249999544,6.0950599709430255,13.978767478464047,1207360,0.9433024229554936,60.105408048105346
427,25620,189.89396383938245,188.29171875,5.998159950683281,13.780201879485745,1135108,0.9458869133643858,57.208833181909256
428,25680,186.91556293436213,190.78611762152778,6.056815251555135,13.671706657705984,1172520,0.9448147762580611,58.40851046011365
429,25740,184.22738120580487,191.73323350694446,6.05503713144336,13.573038760933562,1161016,0.9450738615027208,58.118355331448456
430,25800,176.050557265782,189.17348849826263,6.174314195528962,13.268404473250806,1172798,0.946516923956326,56.505145011164934
431,25860,165.24459676129257,186.57952690971763,6.1556129492086,12.854749968836133,1222978,0.9492218035735058,53.49455336501023
432,25920,165.0713376510008,182.74141276041667,6.0876042447878715,12.84800909289065,1280602,0.9506692976857565,51.89049697337526
433,25980,162.13757213789856,178.58976128472221,5.745495500297523,12.733325258466406,1190528,0.9559501621900384,50.0
434,26040,155.87276489257346,169.8536686197905,5.699313343936011,12.484901477087172,1290556,0.959821995265006,50.0
435,26100,143.214724720584,150.07092990451278,5.3813087936336865,11.967235466914822,1380530,0.9710065080716281,50.0
436,26160,147.12890809996807,157.24893880207878,5.490842309037665,12.12967056848487,1343254,0.9671539747380529,50.0
437,26220,142.8404570538544,149.9249934895788,5.35525341259066,11.951588055729431,1366382,0.9714381470459383,50.0
438,26280,147.42668395812302,153.06329427083332,5.416020975376239,12.141939052644064,1335604,0.9691949793527325,50.0
439,26340,148.99137398893447,155.91720377604057,5.476240405107356,12.206202275439091,1375794,0.967108708173357,50.0
440,26400,151.53158217531842,154.33399522569445,5.44615688211417,12.309816496411244,1325886,0.9677823403596928,50.0
441,26460,149.09958016221793,158.1683691406239,5.52331840678834,12.21063389682198,1336728,0.9662456238579357,50.0
442,26520,161.17585773323785,177.78138237847222,5.743344992943864,12.69550541464332,1243474,0.9560227493753988,50.0
443,26580,160.35760810908084,173.78275390625,5.677476009988941,12.66323845266608,1231028,0.9581859237395606,50.0
444,26640,157.9106040689681,172.51170572914768,5.6887717245386975,12.566248607638164,1271164,0.9587122794537365,50.0
445,26700,155.698107441277,169.1888498263889,5.629285249862301,12.477904769682969,1294112,0.9605837247835008,50.0
446,26760,152.1599513955281,160.81326822916665,5.51853220971206,12.335313185952277,1296664,0.9650516056222592,50.0
447,26820,150.78968473589757,157.0718033853977,5.46641217534237,12.279645138842472,1314186,0.9668989395277751,50.0
448,26880,159.73848906792063,171.41960503472222,5.638923176143949,12.63876928612595,1277484,0.9590656981006583,50.0
449,26940,161.98768897569445,175.74118055555556,5.676487340377823,12.72743842945997,1231578,0.9571797356484786,50.0
450,27000,162.20106639969313,172.5723654513889,5.651329450218874,12.735818246178496,1269966,0.9581485578387124,50.0
451,27060,157.18105622072093,169.02799696180554,5.619013599034485,12.537186934106108,1284394,0.9605041032748245,50.0
452,27120,160.7846484033265,175.3691796875,5.648760958471212,12.680088659127211,1242910,0.9576603956352872,50.0
453,27180,153.40724066704172,166.6640234375,5.54028867264212,12.385767665633072,1276894,0.962723845053935,50.0
454,27240,158.06680854311233,173.3820746527778,5.651728729203421,12.572462310268117,1272186,0.9586399447373102,50.0
455,27300,156.73594128078884,165.77960069444444,5.58717596372336,12.519422561795286,1261246,0.9621612922344196,50.0
456,27360,157.55707342331362,168.18410698784615,5.653587466112249,12.552174051665856,1262608,0.9606447812497231,50.0
457,27420,151.41208321570878,163.83702473958334,5.505114171443748,12.304961731582459,1294748,0.9642407828652253,50.0
458,27480,152.55474063131075,170.19698350694443,5.635038272421867,12.351305219745432,1288196,0.9608461441430983,50.0
459,27540,155.23713777058916,169.79725911458334,5.6152198080935625,12.459419640199505,1303702,0.9604870616165982,50.0
460,27600,151.14645714864727,162.8635492621517,5.534191186823137,12.294163540015534,1318094,0.9642397280174233,50.0
461,27660,148.89273591549724,166.3848806423611,5.574076448442762,12.202161116601323,1295526,0.9633178679933614,50.0
462,27720,147.01323456186248,163.8293337673611,5.527016647946532,12.124901424830739,1299288,0.9649186720328113,50.0
463,27780,149.1377121124221,170.05985243055557,5.582471858582403,12.212195220861075,1281198,0.9620153334441005,50.0
464,27840,151.57446672862378,170.1541796875,5.637219762946985,12.311558257532788,1282664,0.9610817641256097,50.0
465,27900,146.64404769029855,165.40011284722223,5.554455074876712,12.109667530130567,1300638,0.964220861904314,50.0
466,27960,149.47702451620103,166.81830078125,5.601254279456036,12.226079687136062,1329966,0.9625761833341623,50.0
467,28020,142.62302905000288,152.16505859375,5.372620622871529,11.942488394384267,1333542,0.9708160036459781,50.0
468,28080,142.09684474498138,151.65316623263888,5.442024113381409,11.920438110446336,1399314,0.9700729450674902,50.0
469,28140,145.7078678775257,153.17653862847223,5.456776394009945,12.070951407305296,1415462,0.9685693643908082,50.0
470,28200,147.2783564347586,152.02071397569443,5.4652514917105,12.135829449805176,1357830,0.9690548201901623,50.0
471,28260,161.22481161069376,170.35826822916667,5.757458776532016,12.697433268605659,1320584,0.95793752778028,50.0
472,28320,165.8244455465518,177.94384765625,5.798478407209321,12.877284090465341,1285428,0.9543353470401729,50.0
473,28380,157.96083310043775,169.15778211805556,5.696047777627752,12.568247017799967,1290512,0.9596868048902525,50.0
474,28440,148.36553826648105,154.83912977430555,5.515035166724931,12.180539325763906,1374692,0.9673364417349338,50.0
475,28500,151.10566014014236,153.81809895833334,5.516309705130412,12.292504225752472,1397586,0.9669663835681455,50.0
476,28560,161.19151360871942,174.30146918402778,5.709063451292371,12.696121990935634,1234954,0.9575757437805434,50.0
477,28620,159.15858035389462,172.01701605902778,5.655391674923821,12.615806765874888,1241238,0.9591281787624069,50.0
478,28680,158.1182292548098,171.02153428819443,5.646117779307821,12.574507117768466,1303736,0.9592616410997853,50.0
479,28740,155.95021085610094,165.9114236111111,5.618666838577226,12.488002676813492,1295168,0.9617679370165194,50.0
480,28800,165.34267277902563,175.162578125,5.757573139301959,12.85856418030511,1249272,0.9560013960280455,50.0
481,28860,177.15399458131677,182.5928331163184,6.164638655336039,13.309920908154066,1330171,0.9474833859582512,55.42747748408838
482,28920,178.13432117786996,179.70683702256832,6.170977046630208,13.346697013788466,1369801,0.9479672107206049,54.888807008252954
483,28980,173.68731209835477,160.9351475694397,6.119309962425211,13.179048224297336,1478881,0.9549852817891049,50.0
484,29040,184.13341156676492,167.66125651041193,6.344884530009661,13.569576690772816,1515234,0.9487026372612529,54.07106581555844
485,29100,182.32790302357145,165.17229926212335,6.162234773242881,13.502884988904091,1451402,0.9517737376924875,50.66988129388174
